,file_name,annotation_file,image_path,annotation_path,annotation
444,Corrie_30-06-10_T00_00_26_ Sandra.png,Corrie_30-06-10_T00_00_26_ Sandra.txt,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_26_ Sandra.png,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_26_ Sandra.txt,4 0.357464 0.190667 0.322581 0.38
445,Corrie_30-06-10_T00_00_28_Sandra.png,Corrie_30-06-10_T00_00_28_Sandra.txt,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_28_Sandra.png,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_28_Sandra.txt,19 0.592274 0.726666 0.357089 0.545333
446,Corrie_30-06-10_T00_00_30_Sandra.png,Corrie_30-06-10_T00_00_30_Sandra.txt,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_30_Sandra.png,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_30_Sandra.txt,19 0.660914 0.717334 0.360838 0.561333
447,Corrie_30-06-10_T00_00_31_Sandra.png,Corrie_30-06-10_T00_00_31_Sandra.txt,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_31_Sandra.png,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_31_Sandra.txt,19 0.671791 0.706666 0.343583 0.582667
448,Corrie_30-06-10_T00_00_37_Sandra.png,Corrie_30-06-10_T00_00_37_Sandra.txt,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_37_Sandra.png,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_37_Sandra.txt,19 0.523631 0.700667 0.1958 0.346667
449,Corrie_30-06-10_T00_00_40_Sandra.png,Corrie_30-06-10_T00_00_40_Sandra.txt,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_40_Sandra.png,../../chimp_zoo/Chimpanzees/Corrie_30-06-10_T00_00_40_Sandra.txt,19 0.432031 0.635648 0.138542 0.3
450,Corrie_u_Ulla_1_V64_15-07-10.png,Corrie_u_Ulla_1_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_1_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_1_V64_15-07-10.txt,4 0.528508 0.216 0.265568 0.422666
451,Corrie_u_Ulla_2_V64_15-07-10.png,Corrie_u_Ulla_2_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_2_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_2_V64_15-07-10.txt,23 0.869094 0.55 0.252062 0.514666
452,Corrie_u_Ulla_3_V64_15-07-10.png,Corrie_u_Ulla_3_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_3_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_3_V64_15-07-10.txt,23 0.750938 0.577334 0.264813 0.526667
453,Corrie_u_Ulla_4_V64_15-07-10.png,Corrie_u_Ulla_4_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_4_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_4_V64_15-07-10.txt,23 0.758437 0.440667 0.249813 0.544
454,Corrie_u_Ulla_5_V64_15-07-10.png,Corrie_u_Ulla_5_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_5_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_5_V64_15-07-10.txt,4 0.349962 0.299333 0.255063 0.501333
455,Corrie_u_Ulla_6_V64_15-07-10.png,Corrie_u_Ulla_6_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_6_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_6_V64_15-07-10.txt,4 0.348462 0.304 0.258064 0.521334
456,Corrie_u_Ulla_7_V64_15-07-10.png,Corrie_u_Ulla_7_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_7_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_7_V64_15-07-10.txt,4 0.303451 0.36 0.268567 0.518666
457,Corrie_u_Ulla_8_V64_15-07-10.png,Corrie_u_Ulla_8_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_8_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_8_V64_15-07-10.txt,4 0.288822 0.598 0.284322 0.506666
458,Corrie_u_Ulla_9_V64_15-07-10.png,Corrie_u_Ulla_9_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_9_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_9_V64_15-07-10.txt,4 0.364216 0.175333 0.246062 0.349333
459,Corrie_u_Ulla_10_V64_15-07-10.png,Corrie_u_Ulla_10_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_10_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_10_V64_15-07-10.txt,4 0.403976 0.388667 0.264067 0.44
460,Corrie_u_Ulla_11_V64_15-07-10.png,Corrie_u_Ulla_11_V64_15-07-10.txt,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_11_V64_15-07-10.png,../../chimp_zoo/Chimpanzees/Corrie_u_Ulla_11_V64_15-07-10.txt,4 0.366092 0.536 0.212303 0.468
461,Corrie_V159_1_26-08-10.png,Corrie_V159_1_26-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V159_1_26-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V159_1_26-08-10.txt,4 0.480209 0.44213 0.210937 0.398148
462,Corrie_V159_2_26-08-10.png,Corrie_V159_2_26-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V159_2_26-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V159_2_26-08-10.txt,4 0.489583 0.45463 0.216146 0.425
463,Corrie_V159_3_26-08-10.png,Corrie_V159_3_26-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V159_3_26-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V159_3_26-08-10.txt,4 0.35 0.518981 0.23177 0.425925
464,Corrie_V159_4_26-08-10.png,Corrie_V159_4_26-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V159_4_26-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V159_4_26-08-10.txt,4 0.423959 0.393056 0.263021 0.425926
465,Corrie_V159_5_26-08-10.png,Corrie_V159_5_26-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V159_5_26-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V159_5_26-08-10.txt,4 0.535417 0.469907 0.197396 0.396297
466,Corrie_V174_26-08-10.png,Corrie_V174_26-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V174_26-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V174_26-08-10.txt,4 0.398438 0.490741 0.145313 0.291667
467,Corrie_V185_31-08-10.png,Corrie_V185_31-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V185_31-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V185_31-08-10.txt,4 0.403646 0.491204 0.122396 0.288889
468,Corrie_V186_31-08-10.png,Corrie_V186_31-08-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V186_31-08-10.png,../../chimp_zoo/Chimpanzees/Corrie_V186_31-08-10.txt,4 0.675261 0.729629 0.147917 0.287963
469,Corrie_V218_1_20-09-10.png,Corrie_V218_1_20-09-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V218_1_20-09-10.png,../../chimp_zoo/Chimpanzees/Corrie_V218_1_20-09-10.txt,4 0.467708 0.306482 0.116146 0.245371
470,Corrie_V218_2_20-09-10.png,Corrie_V218_2_20-09-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V218_2_20-09-10.png,../../chimp_zoo/Chimpanzees/Corrie_V218_2_20-09-10.txt,4 0.43099 0.591666 0.103125 0.184259
471,Corrie_V230_1_05-10-10.png,Corrie_V230_1_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V230_1_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V230_1_05-10-10.txt,4 0.591667 0.456944 0.127604 0.246297
472,Corrie_V230_2_05-10-10.png,Corrie_V230_2_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V230_2_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V230_2_05-10-10.txt,4 0.609896 0.536574 0.141146 0.237037
473,Corrie_V234_1_05-10-10.png,Corrie_V234_1_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V234_1_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V234_1_05-10-10.txt,4 0.432031 0.425926 0.142708 0.256482
474,Corrie_V234_2_05-10-10.png,Corrie_V234_2_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V234_2_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V234_2_05-10-10.txt,4 0.390625 0.400463 0.177604 0.27963
475,Corrie_V236_1_05-10-10_Lobo.png,Corrie_V236_1_05-10-10_Lobo.txt,../../chimp_zoo/Chimpanzees/Corrie_V236_1_05-10-10_Lobo.png,../../chimp_zoo/Chimpanzees/Corrie_V236_1_05-10-10_Lobo.txt,4 0.315625 0.529166 0.07552 0.168519
476,Corrie_V236_2_05-10-10_Lobo.png,Corrie_V236_2_05-10-10_Lobo.txt,../../chimp_zoo/Chimpanzees/Corrie_V236_2_05-10-10_Lobo.png,../../chimp_zoo/Chimpanzees/Corrie_V236_2_05-10-10_Lobo.txt,4 0.373958 0.517593 0.089063 0.160185
477,Corrie_V236_3_05-10-10_Bangolo.png,Corrie_V236_3_05-10-10_Bangolo.txt,../../chimp_zoo/Chimpanzees/Corrie_V236_3_05-10-10_Bangolo.png,../../chimp_zoo/Chimpanzees/Corrie_V236_3_05-10-10_Bangolo.txt,4 0.334896 0.336574 0.080729 0.196296
478,Corrie_V237_1_05-10-10.png,Corrie_V237_1_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_1_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_1_05-10-10.txt,4 0.398438 0.412037 0.223437 0.425
479,Corrie_V237_2_05-10-10.png,Corrie_V237_2_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_2_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_2_05-10-10.txt,4 0.403125 0.374074 0.22552 0.399074
480,Corrie_V237_3_05-10-10.png,Corrie_V237_3_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_3_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_3_05-10-10.txt,4 0.420312 0.683796 0.246355 0.398148
481,Corrie_V237_4_05-10-10.png,Corrie_V237_4_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_4_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_4_05-10-10.txt,4 0.420312 0.626389 0.249479 0.387037
482,Corrie_V237_5_05-10-10.png,Corrie_V237_5_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_5_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_5_05-10-10.txt,4 0.457552 0.5625 0.242708 0.35926
483,Corrie_V237_6_05-10-10.png,Corrie_V237_6_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_6_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_6_05-10-10.txt,4 0.457552 0.545833 0.241666 0.398148
484,Corrie_V237_7_05-10-10.png,Corrie_V237_7_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_7_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_7_05-10-10.txt,4 0.398438 0.345833 0.248437 0.401852
485,Corrie_V237_8_05-10-10.png,Corrie_V237_8_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_8_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_8_05-10-10.txt,4 0.389844 0.312037 0.240625 0.382408
486,Corrie_V237_9_05-10-10.png,Corrie_V237_9_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_9_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_9_05-10-10.txt,4 0.364323 0.381018 0.235416 0.418519
487,Corrie_V237_10_05-10-10.png,Corrie_V237_10_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_10_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_10_05-10-10.txt,4 0.358333 0.39213 0.239063 0.435185
488,Corrie_V237_11_05-10-10.png,Corrie_V237_11_05-10-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V237_11_05-10-10.png,../../chimp_zoo/Chimpanzees/Corrie_V237_11_05-10-10.txt,4 0.397135 0.45 0.236459 0.419444
489,Corrie_V374_1_29-11-10.png,Corrie_V374_1_29-11-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V374_1_29-11-10.png,../../chimp_zoo/Chimpanzees/Corrie_V374_1_29-11-10.txt,4 0.457812 0.494908 0.174479 0.353703
490,Corrie_V374_2_29-11-10.png,Corrie_V374_2_29-11-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V374_2_29-11-10.png,../../chimp_zoo/Chimpanzees/Corrie_V374_2_29-11-10.txt,4 0.389844 0.418519 0.175 0.430555
491,Corrie_V374_3_29-11-10.png,Corrie_V374_3_29-11-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V374_3_29-11-10.png,../../chimp_zoo/Chimpanzees/Corrie_V374_3_29-11-10.txt,4 0.471875 0.494445 0.17448 0.373149
492,Corrie_V374_4_29-11-10.png,Corrie_V374_4_29-11-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V374_4_29-11-10.png,../../chimp_zoo/Chimpanzees/Corrie_V374_4_29-11-10.txt,4 0.572656 0.403704 0.15 0.29537
493,Corrie_V374_5_29-11-10.png,Corrie_V374_5_29-11-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V374_5_29-11-10.png,../../chimp_zoo/Chimpanzees/Corrie_V374_5_29-11-10.txt,4 0.61901 0.403703 0.145833 0.313889
494,Corrie_V436_1_14-12-10.png,Corrie_V436_1_14-12-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V436_1_14-12-10.png,../../chimp_zoo/Chimpanzees/Corrie_V436_1_14-12-10.txt,4 0.442188 0.417593 0.135937 0.304629
495,Corrie_V436_2_14-12-10.png,Corrie_V436_2_14-12-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V436_2_14-12-10.png,../../chimp_zoo/Chimpanzees/Corrie_V436_2_14-12-10.txt,4 0.554688 0.452778 0.193229 0.321296
496,Corrie_V436_3_14-12-10.png,Corrie_V436_3_14-12-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V436_3_14-12-10.png,../../chimp_zoo/Chimpanzees/Corrie_V436_3_14-12-10.txt,4 0.378386 0.675463 0.092709 0.294444
497,Corrie_V456_1_16-12-10.png,Corrie_V456_1_16-12-10.txt,../../chimp_zoo/Chimpanzees/Corrie_V456_1_16-12-10.png,../../chimp_zoo/Chimpanzees/Corrie_V456_1_16-12-10.txt,4 0.442708 0.460648 0.158854 0.251852
498,Dorien_25-06-10_T00_00_04.png,Dorien_25-06-10_T00_00_04.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_00_04.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_00_04.txt,5 0.74081 0.556 0.372088 0.537334
499,Dorien_25-06-10_T00_00_08.png,Dorien_25-06-10_T00_00_08.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_00_08.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_00_08.txt,5 0.649062 0.550555 0.352501 0.577777
500,Dorien_25-06-10_T00_00_43.png,Dorien_25-06-10_T00_00_43.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_00_43.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_00_43.txt,3 0.304201 0.387333 0.19805 0.344
501,Dorien_25-06-10_T00_01_46_Bangolo.png,Dorien_25-06-10_T00_01_46_Bangolo.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_01_46_Bangolo.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_01_46_Bangolo.txt,3 0.398438 0.515278 0.232813 0.383333
502,Dorien_25-06-10_T00_02_01.png,Dorien_25-06-10_T00_02_01.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_01.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_01.txt,3 0.517629 0.514666 0.215303 0.374667
503,Dorien_25-06-10_T00_02_29.png,Dorien_25-06-10_T00_02_29.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_29.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_29.txt,3 0.32108 0.524 0.230307 0.401334
504,Dorien_25-06-10_T00_02_48.png,Dorien_25-06-10_T00_02_48.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_48.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_48.txt,5 0.590774 0.489334 0.301578 0.609333
505,Dorien_25-06-10_T00_02_50.png,Dorien_25-06-10_T00_02_50.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_50.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_50.txt,3 0.192423 0.446 0.229558 0.394666
506,Dorien_25-06-10_T00_02_55_Riet.png,Dorien_25-06-10_T00_02_55_Riet.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_55_Riet.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_55_Riet.txt,17 0.519353 0.560001 0.447346 0.795202
507,Dorien_25-06-10_T00_02_56_Riet.png,Dorien_25-06-10_T00_02_56_Riet.txt,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_56_Riet.png,../../chimp_zoo/Chimpanzees/Dorien_25-06-10_T00_02_56_Riet.txt,17 0.524299 0.557583 0.423329 0.848372
508,Dorien_30-06-10_T00_00_10.png,Dorien_30-06-10_T00_00_10.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_10.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_10.txt,5 0.497374 0.643334 0.303825 0.546667
509,Dorien_30-06-10_T00_00_12.png,Dorien_30-06-10_T00_00_12.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_12.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_12.txt,5 0.507879 0.588666 0.297827 0.562667
510,Dorien_30-06-10_T00_00_32.png,Dorien_30-06-10_T00_00_32.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_32.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_32.txt,5 0.468116 0.426667 0.28582 0.564
511,Dorien_30-06-10_T00_00_34.png,Dorien_30-06-10_T00_00_34.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_34.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_34.txt,5 0.417104 0.362 0.308325 0.530666
512,Dorien_30-06-10_T00_00_51.png,Dorien_30-06-10_T00_00_51.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_51.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_00_51.txt,5 0.55589 0.566666 0.297825 0.569333
513,Dorien_30-06-10_T00_01_52.png,Dorien_30-06-10_T00_01_52.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_01_52.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_01_52.txt,5 0.429106 0.45 0.41185 0.528
514,Dorien_30-06-10_T00_02_17.png,Dorien_30-06-10_T00_02_17.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_02_17.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_02_17.txt,5 0.479376 0.610556 0.351875 0.537777
515,Dorien_30-06-10_T00_03_44_Bangolo.png,Dorien_30-06-10_T00_03_44_Bangolo.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_44_Bangolo.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_44_Bangolo.txt,3 0.292198 0.622667 0.249062 0.38
516,Dorien_30-06-10_T00_03_50_Bangolo.png,Dorien_30-06-10_T00_03_50_Bangolo.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_50_Bangolo.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_50_Bangolo.txt,3 0.330083 0.696667 0.23781 0.408
517,Dorien_30-06-10_T00_03_54_Bangolo.png,Dorien_30-06-10_T00_03_54_Bangolo.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_54_Bangolo.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_54_Bangolo.txt,3 0.192798 0.757333 0.179295 0.356
518,Dorien_30-06-10_T00_03_55_Bangolo.png,Dorien_30-06-10_T00_03_55_Bangolo.txt,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_55_Bangolo.png,../../chimp_zoo/Chimpanzees/Dorien_30-06-10_T00_03_55_Bangolo.txt,3 0.289948 0.723334 0.172543 0.301333
522,Dorien_u_Bangolo_V78_1_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_1_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_1_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_1_22-07-10_Kofi.txt,5 0.428906 0.257408 0.113542 0.236111
523,Dorien_u_Bangolo_V78_2_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_2_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_2_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_2_22-07-10_Kofi.txt,5 0.424739 0.256945 0.119791 0.246297
524,Dorien_u_Bangolo_V78_3_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_3_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_3_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_3_22-07-10_Kofi.txt,3 0.342448 0.723766 0.111544 0.185957
525,Dorien_u_Bangolo_V78_4_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_4_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_4_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_4_22-07-10_Kofi.txt,3 0.36224 0.696759 0.096875 0.174074
526,Dorien_u_Bangolo_V78_5_22-07-10.png,Dorien_u_Bangolo_V78_5_22-07-10.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_5_22-07-10.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_5_22-07-10.txt,5 0.363715 0.265818 0.122829 0.236111
527,Dorien_u_Bangolo_V78_6_22-07-10.png,Dorien_u_Bangolo_V78_6_22-07-10.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_6_22-07-10.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_6_22-07-10.txt,5 0.372613 0.287423 0.105035 0.294753
528,Dorien_u_Bangolo_V78_7_22-07-10.png,Dorien_u_Bangolo_V78_7_22-07-10.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_7_22-07-10.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_7_22-07-10.txt,5 0.402083 0.281944 0.124479 0.279629
529,Dorien_u_Bangolo_V78_8_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_8_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_8_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_8_22-07-10_Kofi.txt,11 0.230729 0.418519 0.133854 0.219445
530,Dorien_u_Bangolo_V78_9_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_9_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_9_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_9_22-07-10_Kofi.txt,11 0.184896 0.319059 0.126302 0.216049
531,Dorien_u_Bangolo_V78_10_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_10_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_10_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_10_22-07-10_Kofi.txt,11 0.095833 0.568518 0.148437 0.219445
532,Dorien_u_Bangolo_V78_11_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_11_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_11_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_11_22-07-10_Kofi.txt,11 0.152865 0.356019 0.1375 0.259259
533,Dorien_u_Bangolo_V78_12_22-07-10_Lobo.png,Dorien_u_Bangolo_V78_12_22-07-10_Lobo.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_12_22-07-10_Lobo.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_12_22-07-10_Lobo.txt,12 0.464063 0.249537 0.096355 0.261112
534,Dorien_u_Bangolo_V78_13_22-07-10_Kofi.png,Dorien_u_Bangolo_V78_13_22-07-10_Kofi.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_13_22-07-10_Kofi.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_13_22-07-10_Kofi.txt,11 0.18698 0.121759 0.088021 0.205556
535,Dorien_u_Bangolo_V78_14_22-07-10_Lome.png,Dorien_u_Bangolo_V78_14_22-07-10_Lome.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_14_22-07-10_Lome.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_14_22-07-10_Lome.txt,5 0.509636 0.377777 0.130209 0.232407
536,Dorien_u_Bangolo_V78_15_22-07-10.png,Dorien_u_Bangolo_V78_15_22-07-10.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_15_22-07-10.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_15_22-07-10.txt,5 0.479947 0.343981 0.109375 0.235185
537,Dorien_u_Bangolo_V78_16_22-07-10.png,Dorien_u_Bangolo_V78_16_22-07-10.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_16_22-07-10.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_16_22-07-10.txt,5 0.5375 0.338426 0.17552 0.318518
538,Dorien_u_Bangolo_V78_17_22-07-10.png,Dorien_u_Bangolo_V78_17_22-07-10.txt,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_17_22-07-10.png,../../chimp_zoo/Chimpanzees/Dorien_u_Bangolo_V78_17_22-07-10.txt,5 0.428125 0.277315 0.160938 0.314815
