,file_name,annotation_file,image_path,annotation_path,annotation,label
379,Dorien_u_Bangolo_V264_4_12-10-10_Pia.png,Dorien_u_Bangolo_V264_4_12-10-10_Pia.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_u_Bangolo_V264_4_12-10-10_Pia.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_u_Bangolo_V264_4_12-10-10_Pia.txt,5 0.500363 0.352733 0.094035 0.194212,5
380,Dorien_u_Bangolo_V264_5_12-10-10_Pia.png,Dorien_u_Bangolo_V264_5_12-10-10_Pia.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_u_Bangolo_V264_5_12-10-10_Pia.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_u_Bangolo_V264_5_12-10-10_Pia.txt,5 0.504124 0.349537 0.093752 0.193672,5
381,Dorien_u_Bangolo_V264_6_12-10-10_Pia.png,Dorien_u_Bangolo_V264_6_12-10-10_Pia.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_u_Bangolo_V264_6_12-10-10_Pia.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_u_Bangolo_V264_6_12-10-10_Pia.txt,3 0.312283 0.543982 0.05816 0.124227,3
382,Dorien_V305_1_19-10-10.png,Dorien_V305_1_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_1_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_1_19-10-10.txt,5 0.482206 0.384645 0.114151 0.256173,5
383,Dorien_V305_2_19-10-10.png,Dorien_V305_2_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_2_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_2_19-10-10.txt,5 0.468966 0.37037 0.11111 0.255402,5
384,Dorien_V305_3_19-10-10.png,Dorien_V305_3_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_3_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_3_19-10-10.txt,5 0.476128 0.353781 0.093316 0.1929,5
385,Dorien_V305_4_19-10-10.png,Dorien_V305_4_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_4_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_4_19-10-10.txt,5 0.483183 0.364309 0.095842 0.203216,5
386,Dorien_V305_5_19-10-10.png,Dorien_V305_5_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_5_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_5_19-10-10.txt,5 0.421881 0.286817 0.09114 0.202572,5
387,Dorien_V305_6_19-10-10.png,Dorien_V305_6_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_6_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_6_19-10-10.txt,5 0.477648 0.31983 0.095486 0.21142,5
388,Dorien_V305_7_19-10-10.png,Dorien_V305_7_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_7_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_7_19-10-10.txt,5 0.467812 0.33955 0.09548 0.212862,5
389,Dorien_V305_8_19-10-10.png,Dorien_V305_8_19-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_8_19-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V305_8_19-10-10.txt,5 0.523688 0.416721 0.092946 0.187139,5
390,Dorien_V327_1_08-11-10.png,Dorien_V327_1_08-11-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_1_08-11-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_1_08-11-10.txt,5 0.534636 0.461111 0.166667 0.343518,5
391,Dorien_V327_2_08-11-10.png,Dorien_V327_2_08-11-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_2_08-11-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_2_08-11-10.txt,5 0.564584 0.494907 0.157813 0.337037,5
392,Dorien_V327_3_08-11-10.png,Dorien_V327_3_08-11-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_3_08-11-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_3_08-11-10.txt,5 0.572656 0.507871 0.161458 0.333333,5
393,Dorien_V327_4_08-11-10.png,Dorien_V327_4_08-11-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_4_08-11-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_4_08-11-10.txt,5 0.592969 0.5 0.163542 0.330556,5
394,Dorien_V327_5_08-11-10.png,Dorien_V327_5_08-11-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_5_08-11-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Dorien_V327_5_08-11-10.txt,5 0.54401 0.32963 0.180209 0.315741,5
395,Fifi_25-06-10_1_T00_00_07.png,Fifi_25-06-10_1_T00_00_07.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_1_T00_00_07.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_1_T00_00_07.txt,6 0.515003 0.377333 0.396098 0.753333,6
396,Fifi_25-06-10_3_T00_00_06.png,Fifi_25-06-10_3_T00_00_06.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_00_06.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_00_06.txt,6 0.422396 0.620833 0.271354 0.453704,6
397,Fifi_25-06-10_3_T00_00_45.png,Fifi_25-06-10_3_T00_00_45.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_00_45.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_00_45.txt,6 0.443229 0.414352 0.208854 0.366666,6
398,Fifi_25-06-10_3_T00_01_02.png,Fifi_25-06-10_3_T00_01_02.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_02.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_02.txt,6 0.33099 0.50463 0.21875 0.402778,6
399,Fifi_25-06-10_3_T00_01_03.png,Fifi_25-06-10_3_T00_01_03.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_03.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_03.txt,6 0.376823 0.565741 0.217708 0.469444,6
400,Fifi_25-06-10_3_T00_01_06.png,Fifi_25-06-10_3_T00_01_06.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_06.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_06.txt,6 0.407813 0.448889 0.25 0.463334,6
401,Fifi_25-06-10_3_T00_01_16.png,Fifi_25-06-10_3_T00_01_16.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_16.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_16.txt,6 0.382552 0.380092 0.264584 0.459259,6
402,Fifi_25-06-10_3_T00_01_39.png,Fifi_25-06-10_3_T00_01_39.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_39.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_01_39.txt,6 0.428125 0.265556 0.276874 0.53,6
403,Fifi_25-06-10_3_T00_03_23.png,Fifi_25-06-10_3_T00_03_23.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_03_23.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_03_23.txt,6 0.319532 0.204629 0.172917 0.408333,6
404,Fifi_25-06-10_3_T00_03_49.png,Fifi_25-06-10_3_T00_03_49.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_03_49.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_03_49.txt,6 0.623781 0.490667 0.424605 0.878667,6
405,Fifi_25-06-10_3_T00_03_54.png,Fifi_25-06-10_3_T00_03_54.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_03_54.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_25-06-10_3_T00_03_54.txt,6 0.430233 0.552666 0.466618 0.829333,6
406,Fifi_30-06-10_T00_00_05.png,Fifi_30-06-10_T00_00_05.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_00_05.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_00_05.txt,6 0.568268 0.510667 0.355591 0.732,6
407,Fifi_30-06-10_T00_00_12.png,Fifi_30-06-10_T00_00_12.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_00_12.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_00_12.txt,6 0.560016 0.490667 0.402103 0.716,6
408,Fifi_30-06-10_T00_00_53.png,Fifi_30-06-10_T00_00_53.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_00_53.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_00_53.txt,6 0.484375 0.318333 0.279376 0.553333,6
409,Fifi_30-06-10_T00_01_50.png,Fifi_30-06-10_T00_01_50.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_01_50.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_30-06-10_T00_01_50.txt,6 0.61431 0.4 0.478847 0.7984,6
410,Fifi_u_Jahaga_V89_1_03-08-10.png,Fifi_u_Jahaga_V89_1_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_1_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_1_03-08-10.txt,6 0.417188 0.246296 0.233855 0.426852,6
411,Fifi_u_Jahaga_V89_2_03-08-10.png,Fifi_u_Jahaga_V89_2_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_2_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_2_03-08-10.txt,6 0.484896 0.230555 0.149479 0.334259,6
412,Fifi_u_Jahaga_V89_3_03-08-10.png,Fifi_u_Jahaga_V89_3_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_3_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_3_03-08-10.txt,6 0.485417 0.243518 0.138021 0.306481,6
413,Fifi_u_Jahaga_V89_4_03-08-10.png,Fifi_u_Jahaga_V89_4_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_4_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_4_03-08-10.txt,6 0.453646 0.355556 0.177604 0.328703,6
414,Fifi_u_Jahaga_V89_5_03-08-10.png,Fifi_u_Jahaga_V89_5_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_5_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_5_03-08-10.txt,6 0.457552 0.399074 0.173958 0.336111,6
415,Fifi_u_Jahaga_V89_6_03-08-10.png,Fifi_u_Jahaga_V89_6_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_6_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_6_03-08-10.txt,6 0.460071 0.3152 0.171443 0.368827,6
416,Fifi_u_Jahaga_V89_7_03-08-10.png,Fifi_u_Jahaga_V89_7_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_7_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_7_03-08-10.txt,6 0.451824 0.376929 0.182728 0.32716,6
417,Fifi_u_Jahaga_V89_8_03-08-10.png,Fifi_u_Jahaga_V89_8_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_8_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_8_03-08-10.txt,6 0.452865 0.352315 0.183333 0.325926,6
418,Fifi_u_Jahaga_V89_9_03-08-10.png,Fifi_u_Jahaga_V89_9_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_9_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_9_03-08-10.txt,6 0.445052 0.319445 0.186458 0.352777,6
419,Fifi_u_Jahaga_V89_10_03-08-10.png,Fifi_u_Jahaga_V89_10_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_10_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_10_03-08-10.txt,6 0.458333 0.406635 0.093315 0.199845,6
420,Fifi_u_Jahaga_V89_11_03-08-10.png,Fifi_u_Jahaga_V89_11_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_11_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_11_03-08-10.txt,6 0.314829 0.55852 0.076673 0.144051,6
421,Fifi_u_Jahaga_V89_12_03-08-10.png,Fifi_u_Jahaga_V89_12_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_12_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_12_03-08-10.txt,6 0.330946 0.648149 0.074652 0.150463,6
422,Fifi_u_Jahaga_V89_13_03-08-10.png,Fifi_u_Jahaga_V89_13_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_13_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_13_03-08-10.txt,6 0.351537 0.616077 0.060398 0.108682,6
423,Fifi_u_Jahaga_V89_14_03-08-10.png,Fifi_u_Jahaga_V89_14_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_14_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_14_03-08-10.txt,10 0.473307 0.283565 0.059896 0.141976,10
424,Fifi_u_Jahaga_V89_15_03-08-10.png,Fifi_u_Jahaga_V89_15_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_15_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_15_03-08-10.txt,10 0.440364 0.411574 0.283333 0.716666,10
425,Fifi_u_Jahaga_V89_16_03-08-10.png,Fifi_u_Jahaga_V89_16_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_16_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_u_Jahaga_V89_16_03-08-10.txt,10 0.357812 0.5375 0.183855 0.5,10
426,Fifi_V84_1_03-08-10.png,Fifi_V84_1_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_1_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_1_03-08-10.txt,6 0.529427 0.283797 0.154166 0.259259,6
427,Fifi_V84_2_03-08-10.png,Fifi_V84_2_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_2_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_2_03-08-10.txt,6 0.545312 0.275463 0.154687 0.261112,6
428,Fifi_V84_3_03-08-10.png,Fifi_V84_3_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_3_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_3_03-08-10.txt,6 0.560156 0.290278 0.15 0.244444,6
429,Fifi_V84_4_03-08-10.png,Fifi_V84_4_03-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_4_03-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V84_4_03-08-10.txt,6 0.541407 0.272222 0.154167 0.24537,6
430,Fifi_V118_1_24-08-10.png,Fifi_V118_1_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_1_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_1_24-08-10.txt,6 0.55625 0.392593 0.242188 0.410185,6
431,Fifi_V118_2_24-08-10.png,Fifi_V118_2_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_2_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_2_24-08-10.txt,6 0.470573 0.300463 0.209375 0.4,6
432,Fifi_V118_3_24-08-10.png,Fifi_V118_3_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_3_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_3_24-08-10.txt,6 0.53073 0.510648 0.244271 0.392592,6
433,Fifi_V118_4_24-08-10.png,Fifi_V118_4_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_4_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_4_24-08-10.txt,6 0.542969 0.516204 0.244792 0.4,6
434,Fifi_V118_5_24-08-10.png,Fifi_V118_5_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_5_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_5_24-08-10.txt,6 0.54323 0.440278 0.244271 0.437037,6
435,Fifi_V118_6_24-08-10.png,Fifi_V118_6_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_6_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_6_24-08-10.txt,6 0.515625 0.386574 0.214062 0.433334,6
436,Fifi_V118_7_24-08-10.png,Fifi_V118_7_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_7_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_7_24-08-10.txt,6 0.688281 0.319444 0.214583 0.400926,6
437,Fifi_V118_8_24-08-10.png,Fifi_V118_8_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_8_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_8_24-08-10.txt,6 0.699218 0.327315 0.214583 0.361111,6
438,Fifi_V118_9_24-08-10_Jahaga.png,Fifi_V118_9_24-08-10_Jahaga.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_9_24-08-10_Jahaga.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_9_24-08-10_Jahaga.txt,10 0.139583 0.606944 0.168229 0.361111,10
439,Fifi_V118_10_24-08-10_Jahaga.png,Fifi_V118_10_24-08-10_Jahaga.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_10_24-08-10_Jahaga.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_10_24-08-10_Jahaga.txt,10 0.150261 0.551389 0.191667 0.37037,10
440,Fifi_V118_11_24-08-10.png,Fifi_V118_11_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_11_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_11_24-08-10.txt,6 0.477083 0.314815 0.142187 0.197222,6
441,Fifi_V118_12_24-08-10.png,Fifi_V118_12_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_12_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_12_24-08-10.txt,6 0.486198 0.406944 0.127084 0.262963,6
442,Fifi_V118_13_24-08-10.png,Fifi_V118_13_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_13_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_13_24-08-10.txt,6 0.503125 0.426388 0.158854 0.262963,6
443,Fifi_V118_14_24-08-10.png,Fifi_V118_14_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_14_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_14_24-08-10.txt,6 0.524739 0.424074 0.145833 0.280556,6
444,Fifi_V118_15_24-08-10.png,Fifi_V118_15_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_15_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_15_24-08-10.txt,6 0.522656 0.405556 0.141667 0.267593,6
445,Fifi_V118_16_24-08-10.png,Fifi_V118_16_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_16_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_16_24-08-10.txt,6 0.545312 0.298148 0.158855 0.208334,6
446,Fifi_V118_17_24-08-10.png,Fifi_V118_17_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_17_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_17_24-08-10.txt,6 0.56901 0.325926 0.161459 0.249074,6
447,Fifi_V118_18_24-08-10.png,Fifi_V118_18_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_18_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V118_18_24-08-10.txt,6 0.561458 0.365278 0.165104 0.235185,6
448,Fifi_V213_1_20-09-10.png,Fifi_V213_1_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V213_1_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V213_1_20-09-10.txt,6 0.512296 0.461415 0.120794 0.209646,6
449,Fifi_V213_2_20-09-10.png,Fifi_V213_2_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V213_2_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Fifi_V213_2_20-09-10.txt,6 0.474141 0.451447 0.080651 0.185852,6
